1,1137461,1037,1
11386,743414,265633,129452
22771,662598,310057,165844
34156,607886,339876,190737
45541,564481,363759,210259
56926,526834,384043,227622
68311,494085,401855,242559
79696,466247,416366,255886
91081,437325,432081,269093
102466,412248,444589,281662
113851,390356,456300,291843
125236,367686,468671,302142
136621,344862,478776,314861
148006,328687,487392,322420
159391,305695,498451,334353
170776,290473,506098,341928
182161,278715,509633,350151
193546,258205,517131,363163
204931,242559,524738,371202
216316,233809,528982,375708
227701,222206,534064,382229
239086,205587,541063,391849
250471,189937,548441,400121
261856,175333,555017,408149
273241,170794,554700,413005
284626,164760,554319,419420
296011,157499,554100,426900
307396,148863,554186,435450
318781,135373,555838,447288
330166,127741,556936,453822
341551,115887,559876,462736
352936,103604,563828,471067
364321,99856,565202,473441
375706,96149,566548,475802
387091,91794,568144,478561
398476,86777,569951,481771
409861,81992,571689,484818
421246,76828,573571,488100
432631,69930,576200,492369
444016,62298,578995,497206
455401,53208,582359,502932
466786,46856,584953,506690
478171,41950,586951,509598
489556,35090,589762,513647
500941,26506,593446,518547
512326,16269,597668,524562
523711,8243,601109,529147
535096,860,602543,535096
546481,860,591158,546481
557866,860,579773,557866
569251,860,568388,569251
580636,860,557003,580636
592021,860,545618,592021
603406,860,534233,603406
614791,860,522848,614791
626176,860,511463,626176
637561,860,500078,637561
648946,860,488693,648946
660331,860,477308,660331
671716,860,465923,671716
683101,860,454538,683101
694486,860,443153,694486
705871,860,431768,705871
717256,860,420383,717256
728641,860,408998,728641
740026,860,397613,740026
751411,860,386228,751411
762796,860,374843,762796
774181,860,363458,774181
785566,860,352073,785566
796951,322,341226,796951
808336,0,330163,808336
819721,0,318778,819721
831106,0,307393,831106
842491,0,296008,842491
853876,0,284623,853876
865261,0,273238,865261
876646,0,261853,876646
888031,0,250468,888031
899416,0,239083,899416
910801,0,227698,910801
922186,0,216313,922186
933571,0,204928,933571
944956,0,193543,944956
956341,0,182158,956341
967726,0,170773,967726
979111,0,159388,979111
990496,0,148003,990496
1001881,0,136618,1001881
1013266,0,125233,1013266
1024651,0,113848,1024651
1036036,0,102463,1036036
1047421,0,91078,1047421
1058806,0,79693,1058806
1070191,0,68308,1070191
1081576,0,56923,1081576
1092961,0,45538,1092961
1104346,0,34153,1104346
1115731,0,22768,1115731
1127116,0,11383,1127116
