1,1137461,1037,1
11387,743411,265633,129455
22773,662583,310065,165851
34159,607875,339883,190741
45545,564465,363770,210264
56931,526825,384049,227625
68317,494080,401858,242561
79703,466223,416379,255897
91089,437318,432086,269095
102475,412242,444590,281667
113861,390314,456320,291865
125247,367674,468676,302149
136633,344849,478781,314869
148019,328669,487400,322430
159405,305690,498454,334355
170791,290471,506099,341929
182177,278697,509633,350169
193563,258180,517139,363180
204949,242546,524746,371207
216335,233783,528994,375722
227721,222187,534073,382239
239107,205547,541081,391871
250493,189894,548458,400147
261879,175329,555017,408153
273265,170781,554697,413021
284651,164738,554316,419445
296037,157491,554096,426912
307423,148841,554182,435476
318809,135338,555844,447317
330195,127726,556937,453836
341581,115833,559895,462771
352967,103600,563828,471071
364353,99846,565205,473448
375739,96132,566552,475815
387125,91774,568154,478571
398511,86773,569952,481774
409897,81968,571700,484831
421283,76806,573581,488112
432669,69916,576202,492381
444055,62275,579001,497223
455441,53178,582371,502950
466827,46848,584957,506694
478213,41926,586962,509611
489599,35074,589769,513656
500985,26480,593458,518561
512371,16229,597684,524586
523757,8217,601120,529162
535143,860,602496,535143
546529,860,591110,546529
557915,860,579724,557915
569301,860,568338,569301
580687,860,556952,580687
592073,860,545566,592073
603459,860,534180,603459
614845,860,522794,614845
626231,860,511408,626231
637617,860,500022,637617
649003,860,488636,649003
660389,860,477250,660389
671775,860,465864,671775
683161,860,454478,683161
694547,860,443092,694547
705933,860,431706,705933
717319,860,420320,717319
728705,860,408934,728705
740091,860,397548,740091
751477,860,386162,751477
762863,860,374776,762863
774249,860,363390,774249
785635,860,352004,785635
797021,322,341156,797021
808407,0,330092,808407
819793,0,318706,819793
831179,0,307320,831179
842565,0,295934,842565
853951,0,284548,853951
865337,0,273162,865337
876723,0,261776,876723
888109,0,250390,888109
899495,0,239004,899495
910881,0,227618,910881
922267,0,216232,922267
933653,0,204846,933653
945039,0,193460,945039
956425,0,182074,956425
967811,0,170688,967811
979197,0,159302,979197
990583,0,147916,990583
1001969,0,136530,1001969
1013355,0,125144,1013355
1024741,0,113758,1024741
1036127,0,102372,1036127
1047513,0,90986,1047513
1058899,0,79600,1058899
1070285,0,68214,1070285
1081671,0,56828,1081671
1093057,0,45442,1093057
1104443,0,34056,1104443
1115829,0,22670,1115829
1127215,0,11284,1127215
