1,63721,6,4
638,61802,437,1492
1275,59144,694,3893
1912,56479,956,6296
2549,54028,1153,8550
3186,51563,1343,10825
3823,49275,1528,12928
4460,47053,1687,14991
5097,44977,1861,16893
5734,42916,2020,18795
6371,41170,2122,20439
7008,39376,2268,22087
7645,37635,2391,23705
8282,35979,2486,25266
8919,34542,2541,26648
9556,33067,2655,28009
10193,31565,2751,29415
10830,30281,2779,30671
11467,28897,2832,32002
12104,27567,2925,33239
12741,26451,2965,34315
13378,25335,2978,35418
14015,24298,2999,36434
14652,23219,3029,37483
15289,22191,3068,38472
15926,21159,3089,39483
16563,20259,3083,40389
17200,19363,3115,41253
17837,18412,3142,42177
18474,17643,3127,42961
19111,16929,3129,43673
19748,16166,3089,44476
20385,15506,3070,45155
21022,14864,3017,45850
21659,14298,2985,46448
22296,13700,2942,47089
22933,13131,2934,47666
23570,12513,2924,48294
24207,11940,2924,48867
24844,11457,2858,49416
25481,10976,2835,49920
26118,10468,2801,50462
26755,10104,2731,50896
27392,9602,2701,51428
28029,9149,2646,51936
28666,8834,2611,52286
29303,8368,2576,52787
29940,8085,2543,53103
30577,7697,2502,53532
31214,7426,2444,53861
31851,7049,2394,54288
32488,6790,2339,54602
33125,6386,2294,55051
33762,6134,2253,55344
34399,5877,2216,55638
35036,5558,2169,56004
35673,5358,2124,56249
36310,5077,2078,56576
36947,4843,2009,56879
37584,4674,1976,57081
38221,4386,1934,57411
38858,4163,1872,57696
39495,4015,1848,57868
40132,3746,1800,58185
40769,3417,1759,58555
41406,3326,1717,58688
42043,3186,1678,58867
42680,2997,1576,59158
43317,2764,1482,59485
43954,2626,1430,59675
44591,2527,1397,59807
45228,2367,1342,60022
45865,2153,1296,60282
46502,1905,1243,60583
47139,1791,1205,60735
47776,1675,1171,60885
48413,1543,1128,61060
49050,1341,1089,61301
49687,1153,1037,61541
50324,973,979,61779
50961,865,888,61978
51598,830,814,62087
52235,764,726,62241
52872,669,596,62466
53509,582,472,62677
54146,468,323,62940
54783,358,188,63185
55420,256,59,63416
56057,214,0,63517
56694,212,0,63519
57331,196,0,63535
57968,188,0,63543
58605,168,0,63563
59242,148,0,63583
59879,130,0,63601
60516,110,0,63621
61153,86,0,63645
61790,70,0,63661
62427,60,0,63671
63064,30,0,63701
63701,0,0,63731
