1,1715197,57,1
17155,1584928,49564,80763
34309,1497760,88716,128779
51463,1425656,129339,160260
68617,1355309,174342,185604
85771,1283442,223244,208569
102925,1210788,274053,230414
120079,1142267,321709,251279
137233,1073213,370086,271956
154387,1016081,407315,291859
171541,958395,445916,310944
188695,899960,485344,329951
205849,855962,511850,347443
223003,811635,538597,365023
240157,768141,564875,382239
257311,723843,591219,400193
274465,694789,604251,416215
291619,660801,623170,431284
308773,628788,638051,448416
325927,599281,653356,462618
343081,579441,659210,476604
360235,545346,676799,493110
377389,525867,682523,506865
394543,510575,685013,519667
411697,484204,694741,536310
428851,460105,705843,549307
446005,446324,705490,563441
463159,436900,703184,575171
480313,424298,702527,588430
497467,405465,705598,604192
514621,385578,712062,617615
531775,369670,715412,630173
548929,354782,713446,647027
566083,350616,706191,658448
583237,345884,698983,670388
600391,340858,691836,682561
617545,335083,684845,695327
634699,327986,678498,708771
651853,319491,672790,722974
669007,305151,672850,737254
686161,293014,672419,749822
703315,285201,668166,761888
720469,278083,665978,771194
737623,262576,666028,786651
754777,244094,666196,804965
771931,231241,660864,823150
789085,231034,645161,839060
806239,230870,629409,854976
823393,230710,613568,870977
840547,230545,597639,887071
857701,230394,581658,903203
874855,230261,565656,919338
892009,230153,549499,935603
909163,230037,533434,951784
926317,229895,517346,968014
943471,229757,501251,984247
960625,229597,485179,1000479
977779,229476,469080,1016699
994933,229326,453042,1032887
1012087,229180,437090,1048985
1029241,229072,420777,1065406
1046395,228951,404356,1081948
1063549,228841,387873,1098541
1080703,228748,371389,1115118
1097857,228667,354784,1131804
1115011,228592,338168,1148495
1132165,228539,321498,1165218
1149319,228483,304751,1182021
1166473,227045,289943,1198267
1183627,224735,275858,1214662
1200781,222418,261987,1230850
1217935,219591,248839,1246825
1235089,216739,235402,1263114
1252243,211818,223751,1279686
1269397,211622,208031,1295602
1286551,211415,192660,1311180
1303705,211262,176626,1327367
1320859,211148,160354,1343753
1338013,210976,144065,1360214
1355167,210905,127437,1376913
1372321,210841,110767,1393647
1389475,210674,94714,1409867
1406629,210505,78728,1426022
1423783,209865,63150,1442240
1440937,209664,47725,1457866
1458091,209523,31715,1474017
1475245,209308,15831,1490116
1492399,199711,8703,1506841
1509553,182557,8703,1523995
1526707,165403,8703,1541149
1543861,148249,8703,1558303
1561015,131094,8703,1575458
1578169,113940,8703,1592612
1595323,96785,8703,1609767
1612477,79181,8820,1627254
1629631,60722,9213,1645320
1646785,42058,9625,1663572
1663939,22302,10622,1682331
1681093,4546,10915,1699794
1698247,0,7527,1707728
