1,63727,3,1
638,62726,289,716
1275,61638,492,1601
1912,60212,715,2804
2549,58720,887,4124
3186,57112,1089,5530
3823,55490,1318,6923
4460,53889,1572,8270
5097,52258,1775,9698
5734,50649,1946,11136
6371,49232,2153,12346
7008,47717,2369,13645
7645,46188,2584,14959
8282,44767,2782,16182
8919,43386,2952,17393
9556,42073,3148,18510
10193,40705,3371,19655
10830,39345,3548,20838
11467,37912,3752,22067
12104,36638,3932,23161
12741,35449,4088,24194
13378,34289,4222,25220
14015,33148,4347,26236
14652,32061,4476,27194
15289,30916,4640,28175
15926,29786,4802,29143
16563,28618,4989,30124
17200,27608,5145,30978
17837,26579,5328,31824
18474,25566,5432,32733
19111,24634,5526,33571
19748,23695,5631,34405
20385,22822,5700,35209
21022,21981,5817,35933
21659,21170,5886,36675
22296,20355,6012,37364
22933,19628,6077,38026
23570,18847,6163,38721
24207,18116,6281,39334
24844,17378,6391,39962
25481,16689,6465,40577
26118,15981,6574,41176
26755,15453,6611,41667
27392,14792,6714,42225
28029,14172,6799,42760
28666,13698,6811,43222
29303,13021,6883,43827
29940,12585,6932,44214
30577,12009,6955,44767
31214,11573,6989,45169
31851,11043,6986,45702
32488,10625,7047,46059
33125,10018,7156,46557
33762,9627,7145,46959
34399,9243,7126,47362
35036,8778,7144,47809
35673,8446,7191,48094
36310,8023,7245,48463
36947,7659,7260,48812
37584,7430,7253,49048
38221,7025,7282,49424
38858,6664,7320,49747
39495,6436,7360,49935
40132,6045,7425,50261
40769,5585,7516,50630
41406,5437,7469,50825
42043,5236,7447,51048
42680,4917,7438,51376
43317,4558,7440,51733
43954,4337,7474,51920
44591,4161,7499,52071
45228,3878,7553,52300
45865,3548,7623,52560
46502,3167,7704,52860
47139,2996,7658,53077
47776,2846,7595,53290
48413,2671,7541,53519
49050,2430,7454,53847
49687,2190,7383,54158
50324,1952,7323,54456
50961,1753,7340,54638
51598,1644,7372,54715
52235,1490,7432,54809
52872,1265,7510,54956
53509,1054,7582,55095
54146,791,7675,55265
54783,546,7760,55425
55420,315,7845,55571
56057,214,7460,56057
56694,212,6825,56694
57331,196,6204,57331
57968,188,5575,57968
58605,168,4958,58605
59242,148,4341,59242
59879,130,3722,59879
60516,110,3105,60516
61153,86,2492,61153
61790,70,1871,61790
62427,60,1244,62427
63064,30,637,63064
63701,0,30,63701
