1,63710,5,16
638,56847,541,6343
1275,51643,764,11324
1912,47570,906,15255
2549,43761,1049,18921
3186,40719,1089,21923
3823,37856,1163,24712
4460,35457,1186,27088
5097,33363,1210,29158
5734,31392,1209,31130
6371,29714,1231,32786
7008,27928,1222,34581
7645,26355,1221,36155
8282,24936,1184,37611
8919,23745,1201,38785
9556,22547,1165,40019
10193,21355,1160,41216
10830,20292,1126,42313
11467,19280,1064,43387
12104,18293,1036,44402
12741,17469,1022,45240
13378,16671,989,46071
14015,16008,947,46776
14652,15282,913,47536
15289,14565,900,48266
15926,13888,850,48993
16563,13312,819,49600
17200,12751,774,50206
17837,12139,758,50834
18474,11666,716,51349
19111,11251,675,51805
19748,10824,630,52277
20385,10439,585,52707
21022,10057,545,53129
21659,9708,524,53499
22296,9329,495,53907
22933,8979,459,54293
23570,8627,438,54666
24207,8256,419,55056
24844,7921,398,55412
25481,7636,367,55728
26118,7340,333,56058
26755,7119,313,56299
27392,6814,299,56618
28029,6525,281,56925
28666,6340,264,57127
29303,6008,256,57467
29940,5833,241,57657
30577,5598,204,57929
31214,5435,188,58108
31851,5227,167,58337
32488,5080,162,58489
33125,4794,151,58786
33762,4634,138,58959
34399,4454,125,59152
35036,4237,109,59385
35673,4107,96,59528
36310,3901,90,59740
36947,3745,84,59902
37584,3649,72,60010
38221,3449,57,60225
38858,3299,51,60381
39495,3193,46,60492
40132,3007,42,60682
40769,2771,33,60927
41406,2703,33,60995
42043,2583,27,61121
42680,2445,15,61271
43317,2262,4,61465
43954,2154,0,61577
44591,2087,0,61644
45228,1970,0,61761
45865,1812,0,61919
46502,1632,0,62099
47139,1544,0,62187
47776,1464,0,62267
48413,1372,0,62359
49050,1221,0,62510
49687,1081,0,62650
50324,945,0,62786
50961,865,0,62866
51598,830,0,62901
52235,764,0,62967
52872,669,0,63062
53509,582,0,63149
54146,468,0,63263
54783,358,0,63373
55420,256,0,63475
56057,214,0,63517
56694,212,0,63519
57331,196,0,63535
57968,188,0,63543
58605,168,0,63563
59242,148,0,63583
59879,130,0,63601
60516,110,0,63621
61153,86,0,63645
61790,70,0,63661
62427,60,0,63671
63064,30,0,63701
63701,0,0,63731
