1,1129731,1646,7122
11386,570222,9403,558874
22771,489702,8625,640172
34156,438409,7967,692123
45541,398322,7455,732722
56926,364179,6981,767339
68311,334819,6674,797006
79696,311006,6141,821352
91081,286548,5573,846378
102466,265681,5303,867515
113851,248382,5062,885055
125236,228985,4832,904682
136621,210845,4471,923183
148006,198050,4293,936156
159391,181175,3950,953374
170776,168697,3618,966184
182161,160528,2972,974999
193546,146563,1161,990775
204931,134677,0,1003822
216316,129215,0,1009284
227701,122426,0,1016073
239086,113021,0,1025478
250471,103207,0,1035292
261856,92934,0,1045565
273241,89670,0,1048829
284626,85683,0,1052816
296011,81121,0,1057378
307396,75795,0,1062704
318781,68013,0,1070486
330166,62618,0,1075881
341551,54766,0,1083733
352936,46688,0,1091811
364321,45126,0,1093373
375706,43565,0,1094934
387091,41756,0,1096743
398476,39708,0,1098791
409861,37765,0,1100734
421246,35601,0,1102898
432631,32672,0,1105827
444016,29507,0,1108992
455401,25707,0,1112792
466786,22511,0,1115988
478171,20257,0,1118242
489556,17080,0,1121419
500941,12978,0,1125521
512326,8301,0,1130198
523711,4498,0,1134001
535096,860,0,1137639
546481,860,0,1137639
557866,860,0,1137639
569251,860,0,1137639
580636,860,0,1137639
592021,860,0,1137639
603406,860,0,1137639
614791,860,0,1137639
626176,860,0,1137639
637561,860,0,1137639
648946,860,0,1137639
660331,860,0,1137639
671716,860,0,1137639
683101,860,0,1137639
694486,860,0,1137639
705871,860,0,1137639
717256,860,0,1137639
728641,860,0,1137639
740026,860,0,1137639
751411,860,0,1137639
762796,860,0,1137639
774181,860,0,1137639
785566,860,0,1137639
796951,322,0,1138177
808336,0,0,1138499
819721,0,0,1138499
831106,0,0,1138499
842491,0,0,1138499
853876,0,0,1138499
865261,0,0,1138499
876646,0,0,1138499
888031,0,0,1138499
899416,0,0,1138499
910801,0,0,1138499
922186,0,0,1138499
933571,0,0,1138499
944956,0,0,1138499
956341,0,0,1138499
967726,0,0,1138499
979111,0,0,1138499
990496,0,0,1138499
1001881,0,0,1138499
1013266,0,0,1138499
1024651,0,0,1138499
1036036,0,0,1138499
1047421,0,0,1138499
1058806,0,0,1138499
1070191,0,0,1138499
1081576,0,0,1138499
1092961,0,0,1138499
1104346,0,0,1138499
1115731,0,0,1138499
1127116,0,0,1138499
